"Year","FieldLocation","State","City","EnvID","Pedigree","Experiment","Plot","PlotID","Block","Replicate","AnthesisDays","SilkingDays","PlantHeight","EarHeight","StalkLodging","GrainMoisture","GrainYield"
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHK76_0014/LH244","G2F_Main",1942,"G2F23118764",11,2,67,68,200,86,0,15.5,103.4772245
2023,"IAH4","IA","Ames","IA2023","W10010_0311/LH244","G2F_Main",1943,"G2F23118765",11,2,68,68,215,97,1,16.4,228.1451975
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHK76_0014/LH244","G2F_Main",1944,"G2F23118766",11,2,68,68,262,128,0,17.9,208.5909079
2023,"IAH4","IA","Ames","IA2023","B73/TX779","G2F_Main",1945,"G2F23118767",11,2,68,68,195,102,0,13.4,29.24542968
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHP02_0001/LH244","G2F_Main",1946,"G2F23118768",11,2,65,68,270,122,0,15.4,273.5957257
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHJ89_0010/LH244","G2F_Main",1947,"G2F23118769",11,2,66,67,232,105,0,17.5,216.5506944
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_LH212HT_0006/LH244","G2F_Main",1948,"G2F23118770",11,2,70,71,301,132,0,18.4,211.5270654
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_LH212HT_0001/LH244","G2F_Main",1949,"G2F23118771",11,2,69,71,260,127,0,17,261.4357474
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0001/LH244","G2F_Main",1950,"G2F23118772",11,2,68,70,290,110,0,16.1,253.5020516
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0028/LH244","G2F_Main",1951,"G2F23118773",11,2,65,68,246,100,2,17.6,179.9656598
2023,"IAH4","IA","Ames","IA2023","PHW52/PHM49","G2F_Main",1952,"G2F23118774",11,2,65,65,257,125,0,20.5,227.410974
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHK76_0012/LH244","G2F_Main",1953,"G2F23118775",11,2,64,64,281,144,7,18.6,253.1418308
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_LH212HT_0005/LH244","G2F_Main",1954,"G2F23118776",11,2,64,66,287,138,7,18.5,279.0896196
2023,"IAH4","IA","Ames","IA2023","MO44_PHW65_0025/LH244","G2F_Main",1955,"G2F23118777",11,2,64,66,279,127,1,17.7,271.9586356
2023,"IAH4","IA","Ames","IA2023","PHRE1/PHTD5","G2F_Main",1956,"G2F23118778",11,2,55,55,234,106,0,14.4,181.7314152
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHK76_0006/LH244","G2F_Main",1957,"G2F23118779",11,2,60,61,260,114,0,17.5,231.3056515
2023,"IAH4","IA","Ames","IA2023","W10010_0279/LH244","G2F_Main",1958,"G2F23118780",11,2,64,65,257,120,0,22.1,210.0492552
2023,"IAH4","IA","Ames","IA2023","NC370/LH244","G2F_Main",1959,"G2F23118781",12,2,69,71,273,144,0,20.7,145.9143749
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHN46_0004/LH244","G2F_Main",1960,"G2F23118782",12,2,64,67,270,137,0,16.2,237.7716367
2023,"IAH4","IA","Ames","IA2023","PHN11_PHW65_0312/LH244","G2F_Main",1961,"G2F23118783",12,2,64,65,262,117,2,18.4,234.5340677
2023,"IAH4","IA","Ames","IA2023","W10001_0031/LH244","G2F_Main",1962,"G2F23118784",12,2,59,61,273,142,4,16.9,175.7244381
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0010/LH244","G2F_Main",1963,"G2F23118785",12,2,63,65,290,149,7,18.1,230.4850549
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHN46_0011/LH244","G2F_Main",1964,"G2F23118786",12,2,63,64,285,118,0,15.8,224.6448272
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0030/LH244","G2F_Main",1965,"G2F23118787",12,2,60,62,281,144,3,16.6,223.5633231
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0004/LH244","G2F_Main",1966,"G2F23118788",12,2,62,63,303,130,2,16.1,225.168431
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHJ89_0006/LH244","G2F_Main",1967,"G2F23118789",12,2,63,65,266,108,0,17.5,199.4523029
2023,"IAH4","IA","Ames","IA2023","GEMN-0157/LH244","G2F_Main",1968,"G2F23118790",12,2,66,68,277,145,3,19.6,278.2832257
2023,"IAH4","IA","Ames","IA2023","BGEM-0089-N/LH244","G2F_Main",1969,"G2F23118791",12,2,64,65,277,120,2,18.3,212.0441465
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_LH212HT_0012/LH244","G2F_Main",1970,"G2F23118792",12,2,62,63,241,128,6,16.6,199.0836656
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0026/LH244","G2F_Main",1971,"G2F23118793",12,2,62,63,272,127,0,17.9,288.5723491
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHK76_0048/LH244","G2F_Main",1972,"G2F23118794",12,2,62,63,266,112,0,18.5,260.483645
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHJ89_0026/LH244","G2F_Main",1973,"G2F23118795",12,2,64,68,302,149,0,18.8,228.856802
2023,"IAH4","IA","Ames","IA2023","DK78010/LH244","G2F_Main",1974,"G2F23118796",12,2,64,67,269,127,8,18.5,179.3718846
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHJ89_0002/LH244","G2F_Main",1975,"G2F23118797",12,2,64,65,291,131,0,19.2,222.7991162
2023,"IAH4","IA","Ames","IA2023","PHG29/PHG47","G2F_Main",1976,"G2F23118798",12,2,64,66,226,98,0,15,152.1996184
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHP02_0009/LH244","G2F_Main",1977,"G2F23118799",12,2,68,70,270,135,0,15.7,274.3992791
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHK76_0007/LH244","G2F_Main",1978,"G2F23118800",12,2,68,70,284,140,0,18.1,225.1429714
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHN46_0001/LH244","G2F_Main",1979,"G2F23118801",13,2,69,72,278,150,3,16,238.3391107
2023,"IAH4","IA","Ames","IA2023","PHP02/LH244","G2F_Main",1980,"G2F23118802",13,2,65,68,245,120,4,16.9,236.4848782
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHP02_0007/LH244","G2F_Main",1981,"G2F23118803",13,2,67,68,292,128,2,15.2,209.9195378
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0011/LH244","G2F_Main",1982,"G2F23118804",13,2,65,67,251,92,0,16.6,233.6535045
2023,"IAH4","IA","Ames","IA2023","MO44_LH145_0138/LH244","G2F_Main",1983,"G2F23118805",13,2,69,72,225,90,1,16,158.185765
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHN46_0025/LH244","G2F_Main",1985,"G2F23118807",13,2,68,70,225,118,3,15.9,208.9830057
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0010/LH244","G2F_Main",1986,"G2F23118808",13,2,64,67,260,127,0,15.2,215.0939251
2023,"IAH4","IA","Ames","IA2023","MO17_PHW30-309-(2N)-01/LH244","G2F_Main",1987,"G2F23118809",13,2,69,71,261,123,0,18.1,230.3988923
2023,"IAH4","IA","Ames","IA2023","MO44_PHG47_0125/LH244","G2F_Main",1988,"G2F23118810",13,2,68,69,239,113,1,17.1,197.8029038
2023,"IAH4","IA","Ames","IA2023","W10001_0014/LH244","G2F_Main",1989,"G2F23118811",13,2,66,70,238,124,2,16.8,162.7188245
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_LH212HT_0001/LH244","G2F_Main",1990,"G2F23118812",13,2,69,71,270,125,1,16,228.8833136
2023,"IAH4","IA","Ames","IA2023","W10001_0007/LH244","G2F_Main",1991,"G2F23118813",13,2,63,66,162,130,18,16.3,183.2452055
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_LH212HT_0023/LH244","G2F_Main",1992,"G2F23118814",13,2,66,67,268,139,3,15.6,225.7999747
2023,"IAH4","IA","Ames","IA2023","CG44/CGR01","G2F_Main",1993,"G2F23118815",13,2,61,62,230,106,0,14.9,141.4561159
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHP02_0017/LH244","G2F_Main",1994,"G2F23118816",13,2,69,70,300,130,4,17.4,238.4510485
2023,"IAH4","IA","Ames","IA2023","W10010_0464/LH244","G2F_Main",1995,"G2F23118817",13,2,68,71,294,143,2,18.3,272.7264194
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHP02_0003/LH244","G2F_Main",1996,"G2F23118818",13,2,66,68,266,99,1,15.9,229.0673166
2023,"IAH4","IA","Ames","IA2023","GEMN-0271/LH244","G2F_Main",1997,"G2F23118819",13,2,70,73,308,153,6,17.9,268.2746832
2023,"IAH4","IA","Ames","IA2023","W10001_0009/LH244","G2F_Main",1998,"G2F23118820",13,2,64,67,266,122,12,16.5,166.5558498
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_LH212HT_0061/LH244","G2F_Main",1999,"G2F23118821",14,2,68,69,267,108,0,16.9,186.6525748
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHN46_0006/LH244","G2F_Main",2000,"G2F23118822",14,2,68,70,263,109,1,15.9,231.2792451
2023,"IAH4","IA","Ames","IA2023","GEMN-0192/LH244","G2F_Main",2001,"G2F23118823",14,2,67,70,279,125,1,16,224.3763449
2023,"IAH4","IA","Ames","IA2023","GEMN-0135/LH244","G2F_Main",2002,"G2F23118824",14,2,66,71,270,135,1,20.9,227.931106
2023,"IAH4","IA","Ames","IA2023","W10005_0220/LH244","G2F_Main",2003,"G2F23118825",14,2,62,65,271,117,0,19.3,200.4493277
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_LH212HT_0058/LH244","G2F_Main",2004,"G2F23118826",14,2,63,64,308,148,1,18.4,284.9262704
2023,"IAH4","IA","Ames","IA2023","W10010_0189/LH244","G2F_Main",2005,"G2F23118827",14,2,63,64,280,139,1,17.3,226.1241103
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_LH212HT_0022/LH244","G2F_Main",2006,"G2F23118828",14,2,65,66,276,135,7,18.5,228.4162048
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHP02_0011/LH244","G2F_Main",2007,"G2F23118829",14,2,63,65,265,108,2,17.5,251.1814467
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_LH212HT_0021/LH244","G2F_Main",2008,"G2F23118830",14,2,60,63,260,113,1,18.5,286.0347069
2023,"IAH4","IA","Ames","IA2023","GEMN-0124/LH244","G2F_Main",2009,"G2F23118831",14,2,68,71,297,151,2,23.1,244.1634525
2023,"IAH4","IA","Ames","IA2023","W10001_0023/LH244","G2F_Main",2010,"G2F23118832",14,2,59,61,272,127,10,19,160.2909108
2023,"IAH4","IA","Ames","IA2023","NC542/LH244","G2F_Main",2011,"G2F23118833",14,2,68,71,331,174,1,21.4,259.5666809
2023,"IAH4","IA","Ames","IA2023","BGEM-0063-N/LH244","G2F_Main",2012,"G2F23118834",14,2,63,67,309,164,5,16,231.092612
2023,"IAH4","IA","Ames","IA2023","W10001_0013/LH244","G2F_Main",2013,"G2F23118835",14,2,58,59,246,120,18,15.7,114.850377
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHP02_0012/LH244","G2F_Main",2014,"G2F23118836",14,2,61,62,200,140,0,15.5,292.8298776
2023,"IAH4","IA","Ames","IA2023","B73/PHN82","G2F_Main",2015,"G2F23118837",14,2,64,67,287,133,0,18.8,265.8463486
2023,"IAH4","IA","Ames","IA2023","GEMN-0096/LH244","G2F_Main",2016,"G2F23118838",14,2,65,67,300,140,5,16.7,247.7455669
2023,"IAH4","IA","Ames","IA2023","PHW52/PHN82","G2F_Main",2017,"G2F23118839",14,2,64,65,261,126,0,19.8,255.9911945
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_LH212HT_0015/LH244","G2F_Main",2018,"G2F23118840",14,2,64,66,294,150,0,19.4,284.2327611
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHJ89_0001/LH244","G2F_Main",2021,"G2F23118843",15,2,65,66,294,135,0,17.2,226.1362089
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_LH212HT_0029/LH244","G2F_Main",2022,"G2F23118844",15,2,64,65,295,140,0,19.1,297.2912926
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_LH212HT_0069/LH244","G2F_Main",2023,"G2F23118845",15,2,63,65,299,156,5,18.3,232.8445856
2023,"IAH4","IA","Ames","IA2023","PHN11/LH244","G2F_Main",2025,"G2F23118847",15,2,60,63,270,128,10,18.9,183.1841867
2023,"IAH4","IA","Ames","IA2023","PHZ51/LH244","G2F_Main",2026,"G2F23118848",15,2,68,70,275,135,1,15.7,203.5379268
2023,"IAH4","IA","Ames","IA2023","PHN11_PHG47_0251/LH244","G2F_Main",2027,"G2F23118849",15,2,68,69,254,117,0,14.9,242.8031559
2023,"IAH4","IA","Ames","IA2023","PHK56/LH244","G2F_Main",2028,"G2F23118850",15,2,67,68,240,93,0,17.6,215.2479447
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0039/LH244","G2F_Main",2029,"G2F23118851",15,2,67,68,270,103,0,15.3,167.2564078
2023,"IAH4","IA","Ames","IA2023","B73/MO17","G2F_Main",2030,"G2F23118852",15,2,68,71,269,120,0,17.4,262.3482928
2023,"IAH4","IA","Ames","IA2023","MS71/LH244","G2F_Main",2031,"G2F23118853",15,2,65,68,247,114,1,16.8,223.2897909
2023,"IAH4","IA","Ames","IA2023","PHG84/LH244","G2F_Main",2032,"G2F23118854",15,2,72,76,260,113,0,17.6,113.8222116
2023,"IAH4","IA","Ames","IA2023","PHW30_MO17-095-(2N)-01/LH244","G2F_Main",2033,"G2F23118855",15,2,69,72,260,115,0,15.8,252.0167719
2023,"IAH4","IA","Ames","IA2023","W10010_0084/LH244","G2F_Main",2034,"G2F23118856",15,2,69,70,290,126,0,16.9,240.069307
2023,"IAH4","IA","Ames","IA2023","B73/PHN82","G2F_Main",2035,"G2F23118857",15,2,68,71,250,133,1,17,248.2504441
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHN46_0011/LH244","G2F_Main",2036,"G2F23118858",15,2,69,69,260,110,0,16.4,158.9276684
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHN46_0017/LH244","G2F_Main",2037,"G2F23118859",15,2,69,71,272,130,0,15.6,216.2103572
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHN46_0014/LH244","G2F_Main",2038,"G2F23118860",15,2,71,75,283,138,0,16.7,243.8019692
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHN46_0021/LH244","G2F_Main",2039,"G2F23118861",16,2,71,73,273,129,0,17.9,219.905777
2023,"IAH4","IA","Ames","IA2023","W10001_0047/LH244","G2F_Main",2040,"G2F23118862",16,2,68,71,234,100,2,17.4,193.6111283
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHJ89_0011/LH244","G2F_Main",2041,"G2F23118863",16,2,66,68,265,120,0,15.9,221.4582825
2023,"IAH4","IA","Ames","IA2023","NC398/LH244","G2F_Main",2042,"G2F23118864",16,2,71,74,280,149,1,19.2,220.2489547
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0044/LH244","G2F_Main",2043,"G2F23118865",16,2,64,67,251,94,0,16.8,201.319686
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHN46_0007/LH244","G2F_Main",2044,"G2F23118866",16,2,68,69,255,130,1,16.8,191.8664138
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0027/LH244","G2F_Main",2045,"G2F23118867",16,2,66,68,226,105,1,15.5,235.8462857
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHN46_0014/LH244","G2F_Main",2046,"G2F23118868",16,2,70,72,236,105,0,17.5,105.1073711
2023,"IAH4","IA","Ames","IA2023","M162W/LH244","G2F_Main",2047,"G2F23118869",16,2,68,71,255,111,0,18.1,181.0277011
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHK76_0003/LH244","G2F_Main",2048,"G2F23118870",16,2,67,68,253,95,0,16.9,191.7232302
2023,"IAH4","IA","Ames","IA2023","PHN11_PHW65_0359/LH244","G2F_Main",2049,"G2F23118871",16,2,69,71,251,128,1,18.9,243.1648497
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHK76_0004/LH244","G2F_Main",2050,"G2F23118872",16,2,69,70,300,128,0,17.2,289.4648005
2023,"IAH4","IA","Ames","IA2023","W10010_0148/LH244","G2F_Main",2051,"G2F23118873",16,2,69,71,250,136,0,18.1,137.2570813
2023,"IAH4","IA","Ames","IA2023","BGEM-0039-N/LH244","G2F_Main",2052,"G2F23118874",16,2,64,67,325,155,0,19.3,274.9067865
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHK76_0001/LH244","G2F_Main",2053,"G2F23118875",16,2,61,61,274,121,1,18.6,164.3366621
2023,"IAH4","IA","Ames","IA2023","B14A/OH43","G2F_Main",2054,"G2F23118876",16,2,63,63,290,124,7,22.1,281.4315811
2023,"IAH4","IA","Ames","IA2023","LH82/LH244","G2F_Main",2056,"G2F23118878",16,2,63,64,261,109,2,19.2,220.758987
2023,"IAH4","IA","Ames","IA2023","CG44/CGR01","G2F_Main",2058,"G2F23118880",16,2,57,58,232,116,0,15.1,142.4634508
2023,"IAH4","IA","Ames","IA2023","GEMN-0178/LH244","G2F_Main",2059,"G2F23118881",17,2,66,68,316,140,1,21.4,290.4103802
2023,"IAH4","IA","Ames","IA2023","PHB47/PHZ51","G2F_Main",2060,"G2F23118882",17,2,62,62,285,139,2,15.6,185.8432352
2023,"IAH4","IA","Ames","IA2023","W10001_0021/LH244","G2F_Main",2061,"G2F23118883",17,2,59,60,282,140,9,15.6,154.5881856
2023,"IAH4","IA","Ames","IA2023","MM501D/LH244","G2F_Main",2062,"G2F23118884",17,2,63,66,282,115,2,18.2,252.40645
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHK76_0002/LH244","G2F_Main",2063,"G2F23118885",17,2,64,65,297,140,3,17.7,240.702008
2023,"IAH4","IA","Ames","IA2023","DK3IIH6/LH244","G2F_Main",2064,"G2F23118886",17,2,61,62,301,132,1,15.6,274.2808186
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHN46_0003/LH244","G2F_Main",2065,"G2F23118887",17,2,65,66,275,126,0,18.7,271.2200987
2023,"IAH4","IA","Ames","IA2023","PHW30_MO17-032-(2N)-01/LH244","G2F_Main",2066,"G2F23118888",17,2,59,64,311,132,0,18.6,240.4676119
2023,"IAH4","IA","Ames","IA2023","LH244/PHK76","G2F_Main",2067,"G2F23118889",17,2,62,63,274,131,5,19.5,257.880355
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0009/LH244","G2F_Main",2068,"G2F23118890",17,2,58,60,254,120,0,18.1,181.5446769
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHJ89_0001/LH244","G2F_Main",2069,"G2F23118891",17,2,63,65,329,149,2,16.1,290.8388789
2023,"IAH4","IA","Ames","IA2023","PH207/LH244","G2F_Main",2070,"G2F23118892",17,2,60,65,275,127,0,18.3,200.2686912
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHK76_0015/LH244","G2F_Main",2071,"G2F23118893",17,2,63,63,286,225,0,18.3,178.0070642
2023,"IAH4","IA","Ames","IA2023","B97/LH244","G2F_Main",2072,"G2F23118894",17,2,63,65,298,140,0,18.8,279.5145413
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0035/LH244","G2F_Main",2073,"G2F23118895",17,2,60,64,275,129,7,17.6,192.188761
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_LH212HT_0006/LH244","G2F_Main",2075,"G2F23118897",17,2,63,65,301,148,0,18.7,258.2193245
2023,"IAH4","IA","Ames","IA2023","PHJ40/PHAJ0","G2F_Main",2076,"G2F23118898",17,2,58,58,215,92,30,13.7,31.14153373
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0013/LH244","G2F_Main",2077,"G2F23118899",17,2,68,70,280,121,0,16.4,268.8665647
2023,"IAH4","IA","Ames","IA2023","PHW30_MO17-129-(2N)-01/LH244","G2F_Main",2078,"G2F23118900",17,2,68,70,294,140,0,16.4,211.962192
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHP02_0013/LH244","G2F_Main",2079,"G2F23118901",18,2,68,69,308,145,0,15.6,226.421524
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_LH212HT_0014/LH244","G2F_Main",2080,"G2F23118902",18,2,69,71,255,125,2,17.7,250.4859385
2023,"IAH4","IA","Ames","IA2023","W10010_0337/LH244","G2F_Main",2081,"G2F23118903",18,2,69,70,250,133,4,17.4,288.7656101
2023,"IAH4","IA","Ames","IA2023","MO44_LH145_0127/LH244","G2F_Main",2082,"G2F23118904",18,2,68,70,280,138,3,15.5,247.0474286
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_LH212HT_0017/LH244","G2F_Main",2083,"G2F23118905",18,2,69,71,267,118,0,16.9,266.4716853
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0002/LH244","G2F_Main",2084,"G2F23118906",18,2,68,69,278,135,0,17.2,225.7877709
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0002/LH244","G2F_Main",2085,"G2F23118907",18,2,70,72,301,136,0,15.8,173.6213964
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHN46_0005/LH244","G2F_Main",2086,"G2F23118908",18,2,70,72,264,105,0,18.8,256.3640399
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0015/LH244","G2F_Main",2087,"G2F23118909",18,2,65,67,259,105,0,16.5,249.5702369
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_LH212HT_0054/LH244","G2F_Main",2088,"G2F23118910",18,2,68,69,249,115,0,16.1,179.8875979
2023,"IAH4","IA","Ames","IA2023","DK3IIH6/LH244","G2F_Main",2089,"G2F23118911",18,2,68,69,264,131,0,15,240.6399372
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHN46_0005/LH244","G2F_Main",2090,"G2F23118912",18,2,68,70,257,124,0,16.1,217.6657588
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_LH212HT_0047/LH244","G2F_Main",2091,"G2F23118913",18,2,68,69,290,140,3,16.2,175.0887914
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHP02_0014/LH244","G2F_Main",2092,"G2F23118914",18,2,68,71,285,132,0,17.6,246.2824853
2023,"IAH4","IA","Ames","IA2023","NC366/LH244","G2F_Main",2093,"G2F23118915",18,2,73,75,290,121,0,20.2,258.2404707
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_LH212HT_0062/LH244","G2F_Main",2094,"G2F23118916",18,2,68,68,260,122,0,15.7,173.3841599
2023,"IAH4","IA","Ames","IA2023","PHG47/LH244","G2F_Main",2095,"G2F23118917",18,2,65,67,222,95,0,16,183.6368825
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHN46_0009/LH244","G2F_Main",2096,"G2F23118918",18,2,71,72,288,139,1,15.1,224.5474077
2023,"IAH4","IA","Ames","IA2023","PHP55/LH244","G2F_Main",2097,"G2F23118919",18,2,68,70,262,133,1,16,241.0786407
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_LH212HT_0018/LH244","G2F_Main",2098,"G2F23118920",18,2,68,68,240,121,0,16,198.041508
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHJ89_0021/LH244","G2F_Main",2099,"G2F23118921",19,2,65,69,261,95,0,16.4,175.902234
2023,"IAH4","IA","Ames","IA2023","W10005_0029/LH244","G2F_Main",2100,"G2F23118922",19,2,67,71,280,123,4,16.3,255.8036145
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_PHJ89_0007/LH244","G2F_Main",2101,"G2F23118923",19,2,70,72,266,125,1,16.7,201.2111148
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_LH212HT_0019/LH244","G2F_Main",2102,"G2F23118924",19,2,64,66,306,143,0,18.4,247.9262033
2023,"IAH4","IA","Ames","IA2023","GEMN-0096_LH212HT_0011/LH244","G2F_Main",2103,"G2F23118925",19,2,64,66,285,129,2,19,240.905053
2023,"IAH4","IA","Ames","IA2023","GEMN-0287/LH244","G2F_Main",2104,"G2F23118926",19,2,68,68,330,176,1,20.4,250.6425883
2023,"IAH4","IA","Ames","IA2023","W10001_0018/LH244","G2F_Main",2105,"G2F23118927",19,2,62,65,273,134,0,18.4,184.9144882
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHK76_0041/LH244","G2F_Main",2106,"G2F23118928",19,2,62,62,289,110,2,17.8,271.368753
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_LH212HT_0004/LH244","G2F_Main",2107,"G2F23118929",19,2,63,64,305,131,0,16.7,268.7780876
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0012/LH244","G2F_Main",2108,"G2F23118930",19,2,64,65,312,140,5,17,253.3149977
2023,"IAH4","IA","Ames","IA2023","W10010_0118/LH244","G2F_Main",2109,"G2F23118931",19,2,63,63,241,121,1,17.6,206.752456
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_LH212HT_0024/LH244","G2F_Main",2110,"G2F23118932",19,2,65,67,220,152,0,20.6,270.394768
2023,"IAH4","IA","Ames","IA2023","B73/TX779","G2F_Main",2111,"G2F23118933",19,2,71,75,299,153,0,22.1,189.4786883
2023,"IAH4","IA","Ames","IA2023","MM501D/LH244","G2F_Main",2112,"G2F23118934",19,2,64,67,283,120,2,18.4,277.8009674
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHK76_0009/LH244","G2F_Main",2113,"G2F23118935",19,2,63,65,308,160,0,18.8,282.7607371
2023,"IAH4","IA","Ames","IA2023","PHK76/LH244","G2F_Main",2114,"G2F23118936",19,2,63,63,256,134,0,18.2,214.7132945
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHN46_0008/LH244","G2F_Main",2115,"G2F23118937",19,2,60,61,259,118,2,17.1,213.2399029
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHJ89_0005/LH244","G2F_Main",2116,"G2F23118938",19,2,63,64,304,151,0,16.3,240.6579272
2023,"IAH4","IA","Ames","IA2023","PHW65_MOG_0271/LH244","G2F_Main",2117,"G2F23118939",19,2,65,69,299,142,6,20.7,234.4307567
2023,"IAH4","IA","Ames","IA2023","W10010_0093/LH244","G2F_Main",2118,"G2F23118940",19,2,63,65,254,128,6,18.8,254.1429586
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_PHN46_0006/LH244","G2F_Main",2119,"G2F23118941",20,2,66,67,300,137,0,18.1,232.8976088
2023,"IAH4","IA","Ames","IA2023","GEMN-0192_PHK76_0007/LH244","G2F_Main",2120,"G2F23118942",20,2,60,62,246,148,0,16.6,199.2591471
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHK76_0060/LH244","G2F_Main",2121,"G2F23118943",20,2,61,62,280,123,1,16.6,223.2123602
2023,"IAH4","IA","Ames","IA2023","GEMN-0225_LH212HT_0008/LH244","G2F_Main",2122,"G2F23118944",20,2,64,67,291,130,0,19.5,254.916213
2023,"IAH4","IA","Ames","IA2023","GEMN-0097_PHK76_0021/LH244","G2F_Main",2123,"G2F23118945",20,2,61,62,281,122,1,18.4,161.993333
